calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
163.0,,"1. Place pineapple, kale, and banana in a NutriBullet® or blender; add almond milk. Blend until smooth.","1 ½ cups frozen pineapple chunks, 1 cup chopped kale, 1 banana, cut in chunks, 1 cup almond milk, or as needed",Tropical Smoothie with Kale,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/237413/tropical-smoothie-with-kale/,"['pineapple', 'kale', 'banana', 'almond', 'milk']",veg,"['pineapple', 'kale', 'banana', 'almond', 'milk']"
,,1. Place all ingredients in large blender container in order given. Cover; blend on high 15 to 20 seconds or until completely smooth. Pour into glasses.,"2 cups Almond Breeze Hint of Honey almondmilk, 1 cup green grapes, 2 cups packed baby kale, 1 large kiwi fruit, peeled and chopped, 1 (10 ounce) package frozen pineapple chunks",Supreme Green Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/269576/supreme-green-smoothie/,"['almond', 'honey', 'grape', 'kale', 'kiwi', 'pineapple']",veg,"['almond', 'honey', 'grape', 'kale', 'kiwi', 'pineapple']"
457.0,,"1. Blend milk, yogurt, banana, strawberries, and chocolate-hazelnut spread together in a blender until smooth.","6 fluid ounces low-fat milk, 6 ounces plain fat-free Greek yogurt, 1 banana, sliced, 4 fresh strawberries, 2 tablespoons chocolate-hazelnut spread (such as Nutella®)",Strawberry Banana Nutella® Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/237766/strawberry-banana-nutella-smoothie/,"['milk', 'yogurt', 'banana', 'strawberry']",veg,"['milk', 'yogurt', 'banana', 'strawberry']"
488.0,,"1. In a blender, combine banana, peanut butter and soy milk. Blend until smooth. Pour into glasses and drizzle with honey for garnish.","1 banana, ⅛ cup peanut butter, ½ cup soy milk, 2 tablespoons honey",Peanut Butter and Banana Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/23094/peanut-butter-and-banana-smoothie/,"['banana', 'peanut', 'butter', 'soy', 'milk', 'honey']",veg,"['banana', 'peanut', 'butter', 'soy', 'milk', 'honey']"
239.0,,"1. Blend the strawberries, milk, pineapple juice, vanilla yogurt, sugar, ice, and wheat germ in a blender until smooth. You may need to scrape down the sides of the blender a couple of times. Pour into glasses and serve immediately.","1 cup frozen strawberries, ¾ cup milk, ¾ cup pineapple juice, ½ cup vanilla yogurt, 2 tablespoons white sugar, 6 ice cubes, 1 teaspoon wheat germ",Strawberry-Pineapple Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/215167/strawberry-pineapple-smoothie/,"['strawberry', 'milk', 'pineapple', 'vanilla', 'yogurt', 'sugar', 'ice', 'wheat']",veg,"['strawberry', 'milk', 'pineapple', 'vanilla', 'yogurt', 'sugar', 'ice', 'wheat']"
357.0,,"1. Combine avocado, yogurt, milk, cream of coconut, and ice cubes in a blender; blend until smooth.","1 Hass avocado, diced, ½ cup low-fat vanilla yogurt, ½ cup whole milk, ¼ cup cream of coconut, 8 ice cubes",Coconut Avocado Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/213634/coconut-avocado-smoothie/,"['avocado', 'vanilla', 'yogurt', 'milk', 'cream', 'coconut', 'ice']",veg,"['avocado', 'vanilla', 'yogurt', 'milk', 'cream', 'coconut', 'ice']"
149.0,,"1. Cut two 1/4 inch thick slices from the peeled dragon fruit to use as a garnish; set aside. Place the remaining dragon fruit into a blender along with the tangerine segments, lime juice, basil, brown sugar, and sparkling water. Puree until smooth. Stir in the crushed ice, and pour into glasses. Garnish with the reserved dragon fruit slices to serve.","1 dragon fruit (pitaya), 2 tangerines, peeled and segmented, 1 lime, juiced, 4 leaves fresh basil, 2 tablespoons brown sugar, 1 cup sparkling mineral water, chilled, 1 cup crushed ice",Dragon Fruit Shake,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/154950/dragon-fruit-shake/,"['tangerine', 'lime', 'basil', 'sugar', 'water', 'ice']",veg,"['tangerine', 'lime', 'basil', 'sugar', 'water', 'ice']"
218.0,,"1. Blend pineapple, sugar, lemon juice, and lime juice together in a blender until mostly smooth; freeze until slushy consistency, 1 to 2 hours. Stir cream into pineapple mixture until evenly incorporated.","2 (20 ounce) cans crushed pineapple, drained, ⅓ cup white sugar, 2 tablespoons lemon juice, 2 tablespoons lime juice, 1 ½ cups heavy whipping cream",Dole® Whip,10 mins,4.0,1 hr 10 mins,https://www.allrecipes.com/recipe/244463/dole-whip/,"['pineapple', 'sugar', 'lemon', 'lime', 'cream']",veg,"['pineapple', 'sugar', 'lemon', 'lime', 'cream']"
178.0,,"1. In a blender, blend the vanilla yogurt, pineapple juice, banana, mango, milk, and cream of coconut until smooth.","1 cup vanilla yogurt, 1 cup unsweetened pineapple juice, ½ banana, sliced, 1 mango - peeled, seeded, and chopped, ½ cup nonfat milk, 2 tablespoons cream of coconut",Mango-Pineapple Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/75129/mango-pineapple-smoothie/,"['vanilla', 'yogurt', 'pineapple', 'banana', 'mango', 'milk', 'cream', 'coconut']",veg,"['vanilla', 'yogurt', 'pineapple', 'banana', 'mango', 'milk', 'cream', 'coconut']"
257.0,,"1. Place oats, coconut milk, spinach, parsley, apple, honey, lemon juice, and ice in a blender and blend until smooth.","¼ cup Quaker® Oats (Quick or Old Fashioned, uncooked), ¾ cup unsweetened coconut milk, 1 cup baby spinach leaves, tightly packed, ¼ cup parsley leaves, ½ cup cored and chopped green apple, 1 tablespoon honey, 1 teaspoon lemon juice, ½ cup ice",Green Power Oat Smoothie,10 mins,,10 mins,https://www.allrecipes.com/recipe/257035/green-power-oat-smoothie/,"['oat', 'coconut', 'milk', 'spinach', 'parsley', 'apple', 'honey', 'lemon', 'ice']",veg,"['oat', 'coconut', 'milk', 'spinach', 'parsley', 'apple', 'honey', 'lemon', 'ice']"
490.0,,"1. Place almond milk, clementine, raspberries, spinach, chia seeds, flaxseed meal, blueberries, and protein powder in a blender, respectively. Blend on high until smooth, about 30 seconds.","1 ¼ cups unsweetened almond milk, 1 clementine (such as Cuties®), peeled, ½ cup frozen raspberries, 1 cup spinach, or more to taste, 1 tablespoon chia seeds, 1 tablespoon flaxseed meal, 1 cup frozen blueberries, 1 scoop vanilla protein powder",Superfood Berry-Green Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/245768/superfood-berry-green-smoothie/,"['almond', 'milk', 'clementine', 'raspberry', 'spinach', 'chia', 'blueberry', 'vanilla']",veg,"['almond', 'milk', 'clementine', 'raspberry', 'spinach', 'chia', 'blueberry', 'vanilla']"
111.0,,"1. Blend almond milk, banana, strawberries, ice cubes, protein powder, vanilla extract, honey, ground flax seeds, ground chia seeds, and cinnamon in a blender until smooth.","1 cup almond milk, 1 chopped banana, frozen, ¾ cup strawberries, 3 ice cubes, 1 scoop vanilla protein powder, 1 teaspoon vanilla extract, 1 teaspoon honey, 1 teaspoon ground flax seed, 1 teaspoon ground chia seeds, ½ teaspoon ground cinnamon",Creamy Banana Strawberry Split Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/244226/creamy-banana-strawberry-split-smoothie/,"['almond', 'milk', 'banana', 'strawberry', 'ice', 'vanilla', 'vanilla', 'honey', 'flax', 'chia', 'cinnamon']",veg,"['almond', 'milk', 'banana', 'strawberry', 'ice', 'vanilla', 'vanilla', 'honey', 'flax', 'chia', 'cinnamon']"
281.0,,"1. Place strawberries in a plastic container and freeze for about an hour. 2. In a blender, combine frozen strawberries, yogurt and orange juice. Blend until smooth. Pour into a tall glass and serve.","7 large strawberries, 1 (8 ounce) container lemon yogurt, ⅓ cup orange juice",California Smoothie,10 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/32478/california-smoothie/,"['strawberry', 'lemon', 'yogurt', 'orange']",veg,"['strawberry', 'lemon', 'yogurt', 'orange']"
88.0,,"1. Place bananas, blueberries and juice in a blender, puree. Use honey and/or vanilla to taste. Use more or less liquid depending on the thickness you want for your smoothie.","2 frozen bananas, skins removed and cut in chunks, ½ cup frozen blueberries, 1 cup orange juice, 1 tablespoon honey (Optional), 1 teaspoon vanilla extract (Optional)",Purple Monstrosity Fruit Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/16490/purple-monstrosity-fruit-smoothie/,"['banana', 'blueberry', 'orange', 'honey', 'vanilla']",veg,"['banana', 'blueberry', 'orange', 'honey', 'vanilla']"
225.0,,"1. Blend milk, orange juice, mango, peach, pineapple, and strawberries together in a blender until smooth.","½ cup 2% milk, ½ cup orange juice, ½ mango - peeled, seeded, and cut into chunks, ½ fresh peach - peeled, pitted, and sliced, ¼ cup fresh pineapple chunks, 2 strawberries",Ultimate Fruit Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/236204/ultimate-fruit-smoothie/,"['milk', 'orange', 'mango', 'peach', 'pineapple', 'strawberry']",veg,"['milk', 'orange', 'mango', 'peach', 'pineapple', 'strawberry']"
157.0,,"1. Blend almond milk, banana, mixed berries, and cranberries in a blender until smooth; refrigerate until chilled, at least 1 hour.","1 cup almond milk, 1 banana, ½ cup frozen mixed berries, ½ cup fresh cranberries",Cranberry Smoothie,10 mins,4.0,1 hr 10 mins,https://www.allrecipes.com/recipe/235671/cranberry-smoothie/,"['almond', 'milk', 'banana', 'berry', 'cranberry']",veg,"['almond', 'milk', 'banana', 'berry', 'cranberry']"
155.0,,"1. Place the pumpkin puree in a freezer bag; store in freezer for at least 24 hours. 2. Heat the bag of pumpkin puree in the microwave on HIGH to soften, 1 to 2 minutes. 3. Pour the milk into a blender. Add the brown sugar, cinnamon, and pumpkin; blend until smooth.","1 (16 ounce) can pumpkin puree, 2 cups milk, ¼ cup brown sugar, 2 teaspoons ground cinnamon",Pumpkin Smoothie,5 mins,4.0,1 day 5 mins,https://www.allrecipes.com/recipe/142434/pumpkin-smoothie/,"['pumpkin', 'milk', 'sugar', 'cinnamon']",veg,"['pumpkin', 'milk', 'sugar', 'cinnamon']"
158.0,,"1. Blend banana, almond milk, ice cubes, cinnamon, and vanilla extract together in a blender on medium speed until frothy and smooth, about 1 minute.","1 ripe banana, ¾ cup almond milk, 4 ice cubes, 1 dash ground cinnamon, 1 dash vanilla extract",Refreshing Banana Drink,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/244477/refreshing-banana-drink/,"['banana', 'almond', 'milk', 'ice', 'cinnamon', 'vanilla']",veg,"['banana', 'almond', 'milk', 'ice', 'cinnamon', 'vanilla']"
395.0,,"1. Place the mango cubes, ice, sugar, pineapple juice, cream, and coconut milk into a blender. Puree until smooth, pour into glasses and serve.","1 mango - peeled, seeded, and cubed, 1 ¼ cups ice cubes, 2 tablespoons white sugar, 1 ¼ cups pineapple juice, ½ cup heavy cream, 1 (14 ounce) can coconut milk",Mango Pina Colada Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/172367/mango-pina-colada-smoothie/,"['mango', 'ice', 'sugar', 'pineapple', 'cream', 'coconut', 'milk']",veg,"['mango', 'ice', 'sugar', 'pineapple', 'cream', 'coconut', 'milk']"
261.0,,"1. Combine mango, frozen strawberries, yogurt, pineapple juice, and frozen blueberries in a blender; blend until smooth.","1 mango - peeled, seeded, and diced, 1 cup frozen strawberries, 1 cup low-fat vanilla yogurt, 6 ounces pineapple juice, ½ cup frozen blueberries",Tropical Mango-Pineapple-Berry Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/270865/tropical-mango-pineapple-berry-smoothie/,"['mango', 'strawberry', 'vanilla', 'yogurt', 'pineapple', 'blueberry']",veg,"['mango', 'strawberry', 'vanilla', 'yogurt', 'pineapple', 'blueberry']"
347.0,,"1. Combine acai, bananas, blueberries, almond milk, and honey in a blender. Blend until smooth. Smoothie should have a thick consistency, like frozen yogurt. 2. Pour into 2 bowls and top with banana slices, blueberries, pomegranate seeds, and coconut.","7 ounces frozen unsweetened acai pulp, partially defrosted in refrigerator overnight, 2 medium ripe frozen bananas, 1 cup blueberries, ¾ cup almond milk, or more as needed, 2 teaspoons honey, or to taste, 1 medium banana, sliced, 2 tablespoons fresh blueberries, or to taste, 1 tablespoon pomegranate seeds, or to taste, 1 tablespoon large coconut flakes, or to taste",Easy Acai Smoothie Bowl,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/282318/easy-acai-smoothie-bowl/,"['banana', 'blueberry', 'almond', 'milk', 'honey', 'banana', 'blueberry', 'pomegranate', 'coconut']",veg,"['banana', 'blueberry', 'almond', 'milk', 'honey', 'banana', 'blueberry', 'pomegranate', 'coconut']"
118.0,,"1. In the container of a blender, combine the mixed berries, strawberry yogurt, banana, milk and sugar. Cover, and blend until smooth. Pour into glasses and serve.","2 cups frozen mixed berries, 1 cup strawberry flavored yogurt, 1 banana, sliced, 1 cup milk, ½ teaspoon white sugar (Optional)",Berry Delicious,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/135383/berry-delicious/,"['berry', 'strawberry', 'yogurt', 'banana', 'milk', 'sugar']",veg,"['berry', 'strawberry', 'yogurt', 'banana', 'milk', 'sugar']"
256.0,,"1. Combine coconut milk, water, ice cubes, avocado, spinach, erythritol, MCT oil, and vanilla powder in a blender. Blend until smooth.","½ cup coconut milk, ½ cup water, or more as needed, ice cubes, ½ medium avocado, pitted and scooped from shell, ½ cup fresh spinach, 2 tablespoons erythritol, 1 tablespoon medium-chain triglyceride (MCT) oil, ½ teaspoon vanilla powder",Keto Avocado-Spinach Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/264206/keto-avocado-spinach-smoothie/,"['coconut', 'milk', 'water', 'ice', 'avocado', 'spinach', 'oil', 'vanilla']",veg,"['coconut', 'milk', 'water', 'ice', 'avocado', 'spinach', 'oil', 'vanilla']"
482.0,,"1. In a blender, combine mangos, yogurt, sugar and ice. Blend until smooth. Pour into glasses and serve.","2 mangos - peeled, seeded and diced, 2 cups plain yogurt, ½ cup white sugar, 1 cup ice",Mango Lassi II,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/32620/mango-lassi-ii/,"['mango', 'yogurt', 'sugar', 'ice']",veg,"['mango', 'yogurt', 'sugar', 'ice']"
168.0,,"1. Process the cranberry juice, strawberries, blueberries, watermelon, banana, and figs in a blender until smooth and creamy. Enjoy immediately or keep cool in refrigerator.","2 cups cranberry juice, 2 cups strawberries, 1 cup blueberries, 1 cup watermelon chunks, 1 banana, 2 fresh figs",Summer Sweet Smoothies,5 mins,5.0,5 mins,https://www.allrecipes.com/recipe/215581/summer-sweet-smoothies/,"['cranberry', 'strawberry', 'blueberry', 'watermelon', 'banana', 'fig']",veg,"['cranberry', 'strawberry', 'blueberry', 'watermelon', 'banana', 'fig']"
120.0,,"1. Place the orange juice, pineapple juice, yogurt, blueberries, strawberries, and bananas into a blender. Cover and blend until smooth. The berry drink will be very thick. Serve immediately.","¾ cup chilled orange juice, ⅓ cup chilled pineapple juice, 2 cups vanilla yogurt, 1 cup frozen blueberries, ½ cup frozen sliced strawberries, ½ banana, sliced",Gordon's Berry Breakfast Drink,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/143378/gordons-berry-breakfast-drink/,"['orange', 'pineapple', 'vanilla', 'yogurt', 'blueberry', 'strawberry', 'banana']",veg,"['orange', 'pineapple', 'vanilla', 'yogurt', 'blueberry', 'strawberry', 'banana']"
129.0,,"1. Place the mango, papaya, strawberries, orange juice, and ice cubes in an electric blender. Process until the ingredients are smooth.","1 mango, peeled and seeded, 1 papaya, peeled and seeded, ½ cup fresh strawberries, ⅓ cup orange juice, 5 cubes ice",Tropical Fruit Smoothie,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/16975/tropical-fruit-smoothie/,"['mango', 'papaya', 'strawberry', 'orange', 'ice']",veg,"['mango', 'papaya', 'strawberry', 'orange', 'ice']"
92.0,,"1. Place frozen grapes, applesauce, and lime juice into a blender. Puree until smooth. Add frozen strawberries, cubed pineapple, and mint leaves. Pulse a few times until the strawberries and pineapple are in small bits.","¼ cup red seedless grapes, frozen, ¼ cup unsweetened applesauce, or to taste, 1 tablespoon fresh lime juice, 3 frozen strawberries, 1 cup cubed fresh pineapple, 3 fresh mint leaves",Mint and Fruit Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/140192/mint-and-fruit-smoothie/,"['grape', 'lime', 'strawberry', 'pineapple', 'mint']",veg,"['grape', 'lime', 'strawberry', 'pineapple', 'mint']"
503.0,,"1. Combine almond milk, banana, dark chocolate, and protein powder in a blender; blend until smooth.","1 cup almond milk, 1 banana, 1 ½ ounces dark chocolate bar (such as Hershey's® Special Dark), broken into pieces, 1 scoop whey protein powder (Optional)",Banana Chocolate Almond Milk Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/256442/banana-chocolate-almond-milk-smoothie/,"['almond', 'milk', 'banana', 'chocolate']",veg,"['almond', 'milk', 'banana', 'chocolate']"
341.0,,"1. Blend fruit, soy milk, goji berries, and honey together in a blender until smooth.","1 cup frozen mixed fruit, 1 cup vanilla soy milk, 2 tablespoons dried goji berries, 1 teaspoon honey",Mixed Fruit Smoothie with Goji Berries,5 mins,3.5,5 mins,https://www.allrecipes.com/recipe/244967/mixed-fruit-smoothie-with-goji-berries/,"['vanilla', 'soy', 'milk', 'berry', 'honey']",veg,"['vanilla', 'soy', 'milk', 'berry', 'honey']"
233.0,,1. Combine frozen mangoes and pineapple juice in a blender; blend until smooth. 2. Rub lime wedge around the rim of a glass and dip in 1 teaspoon chili-lime seasoning. Juice lime into the glass; add 1 tablespoon chamoy and 1 teaspoon chili-lime seasoning. Pour in 1/2 of the mango-pineapple mixture. Add remaining chamoy sauce and top with remaining mango-pineapple mixture.,"1 cup diced fresh mango, frozen, 1 (6 ounce) can pineapple juice, ½ lime, 2 teaspoons chili-lime seasoning (such as Tajin®), 2 tablespoons chamoy (Mexican chili fruit condiment)",Chamoyada,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/280507/chamoyada/,"['mango', 'pineapple', 'lime', 'chili']",veg,"['mango', 'pineapple', 'lime', 'chili']"
130.0,,1. Place all ingredients into blender and blend on high until smooth.,"1 cup baby spinach leaves, 1 banana, cut into chunks, ½ cup pineapple chunks, ¾ cup Almond Breeze Original or Unsweetened Original almondmilk",Island Greens Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/258305/island-greens-smoothie/,"['spinach', 'banana', 'pineapple', 'almond']",veg,"['spinach', 'banana', 'pineapple', 'almond']"
174.0,,"1. Blend almond milk, banana, strawberries, yogurt, oats, and almonds together in a NutriBullet® or blender until smooth.","1 cup almond milk, 1 banana, ½ cup frozen strawberries, ⅓ cup plain fat-free Greek yogurt, 3 tablespoons rolled oats, 1 tablespoon slivered almonds",Healthy Strawberry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/237401/healthy-strawberry-smoothie/,"['almond', 'milk', 'banana', 'strawberry', 'yogurt', 'oat', 'almond']",veg,"['almond', 'milk', 'banana', 'strawberry', 'yogurt', 'oat', 'almond']"
300.0,,"1. Blend the zucchini, bananas, cocoa powder, peanuts, sugar, and half and half in a food processor until smooth, thick, and creamy.","1 cup grated zucchini, frozen, 2 large ripe bananas, peeled and frozen, 2 tablespoons cocoa powder, ¼ cup chopped peanuts, ½ cup sugar, 1 cup half and half",Don't Knock it Until You Try it Zucchini Chocolate Banana Nut Milkshake,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/205542/dont-knock-it-until-you-try-it-zucchini-chocolate-banana-nut-milkshake/,"['zucchini', 'banana', 'cocoa', 'peanut', 'sugar']",veg,"['zucchini', 'banana', 'cocoa', 'peanut', 'sugar']"
275.0,,"1. Combine strawberries, yogurt, almond milk, and frozen cherries in a blender; add ice. Blend until smooth, about 1 minute.","1 cup frozen strawberries, ½ cup nonfat plain yogurt, ½ cup cold almond milk, ½ cup frozen dark sweet cherries, ½ cup ice cubes",Cherry Berry Blast Smoothie,5 mins,5.0,5 mins,https://www.allrecipes.com/recipe/256246/cherry-berry-blast-smoothie/,"['strawberry', 'yogurt', 'almond', 'milk', 'cherry', 'ice']",veg,"['strawberry', 'yogurt', 'almond', 'milk', 'cherry', 'ice']"
643.0,,"1. Combine almond milk, avocado, blueberries, banana, ice, and chia seeds in a blender; blend until smooth.","1 cup vanilla-flavored almond milk, 1 avocado - peeled, pitted, and halved, 1 cup fresh blueberries, 1 banana, 1 cup ice, 1 tablespoon chia seeds","Avocado, Blueberry, Banana, and Chia Smoothie",5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/246908/avocado-blueberry-banana-and-chia-smoothie/,"['almond', 'milk', 'avocado', 'blueberry', 'banana', 'ice', 'chia']",veg,"['almond', 'milk', 'avocado', 'blueberry', 'banana', 'ice', 'chia']"
374.0,,"1. Blend spinach, banana, coconut milk, mango, and coconut water in a blender until smooth. Pour smoothie into a bowl and top with raspberries, blueberries, granola, coconut flakes, almonds, and chia seeds.","3 cups fresh spinach, 1 banana, ½ (14 ounce) can coconut milk, ½ cup frozen mango chunks, ½ cup coconut water, ⅓ cup fresh raspberries, ¼ cup fresh blueberries, 2 tablespoons granola, 1 tablespoon coconut flakes, ¼ teaspoon sliced almonds, ¼ teaspoon chia seeds (Optional)",Green Smoothie Bowl,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/244825/green-smoothie-bowl/,"['spinach', 'banana', 'coconut', 'milk', 'mango', 'coconut', 'water', 'raspberry', 'blueberry', 'coconut', 'almond', 'chia']",veg,"['spinach', 'banana', 'coconut', 'milk', 'mango', 'coconut', 'water', 'raspberry', 'blueberry', 'coconut', 'almond', 'chia']"
167.0,,"1. Pour almond milk into a high-frequency blender (such as Vitamix®). Add cherries, strawberries, grapes, blueberries, and turmeric. 2. Secure lid, and turn onto variable speed 1. Increase speed to variable 10. Blend for 30 to 45 seconds.","1 cup unsweetened vanilla almond milk, 1 cup fresh cherries, pitted, ¾ cup fresh strawberries, ¾ cup seedless red grapes, ½ cup frozen blueberries, ½ teaspoon ground turmeric",Very Berry Anti-Inflammatory Smoothie,5 mins,,5 mins,https://www.allrecipes.com/recipe/280811/very-berry-anti-inflammatory-smoothie/,"['vanilla', 'almond', 'milk', 'cherry', 'strawberry', 'grape', 'blueberry', 'turmeric']",veg,"['vanilla', 'almond', 'milk', 'cherry', 'strawberry', 'grape', 'blueberry', 'turmeric']"
140.0,,"1. Blend banana, orange juice, mango, pineapple, coconut water, lime juice, mint in a blender until smooth.","1 banana, ½ cup orange juice, ½ cup cubed fresh mango, ½ cup cubed fresh pineapple, ½ cup coconut water, ½ teaspoon freshly squeezed lime juice, 1 sprig fresh chocolate mint, finely chopped",Tropical Sunshine Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/233227/tropical-sunshine-smoothie/,"['banana', 'orange', 'mango', 'pineapple', 'coconut', 'water', 'lime', 'chocolate', 'mint']",veg,"['banana', 'orange', 'mango', 'pineapple', 'coconut', 'water', 'lime', 'chocolate', 'mint']"
147.0,,"1. Blend grapes, kale, and ice together in a blender until smooth.","2 cups green grapes, 2 cups kale, 1 cup ice cubes",Cool Kale Smoothie,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/231320/cool-kale-smoothie/,"['grape', 'kale', 'ice']",veg,"['grape', 'kale', 'ice']"
321.0,,"1. Blend strawberries, bananas, half of the ice cubes, and yogurt in a blender on high until smooth. Add the remaining ice and blend further until smooth again. Serve immediately.","1 (16 ounce) package fresh strawberries, hulled, 2 bananas, peeled and sliced, 3 cups ice cubes, 1 (16 ounce) container plain low-fat yogurt",Strawberry-Yogurt Shake,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/143095/strawberry-yogurt-shake/,"['strawberry', 'banana', 'ice', 'yogurt']",veg,"['strawberry', 'banana', 'ice', 'yogurt']"
157.0,,"1. Blend milk, strawberries, ice, and sugar together in a blender until smooth.","¾ cup milk, 3 large strawberries, sliced, 3 ice cubes, 1 tablespoon white sugar",Strawberries and Creme Wannabe Frappuccino®,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/238705/strawberries-and-creme-wannabe-frappuccino/,"['milk', 'strawberry', 'ice', 'sugar']",veg,"['milk', 'strawberry', 'ice', 'sugar']"
494.0,,"1. Blend the strawberries, watermelon, cream, yogurt, orange juice, sugar, and vanilla in a blender until smooth.","1 ½ cups frozen strawberries, 1 ½ cups frozen diced watermelon, ¼ cup cream, ¼ cup plain yogurt, 2 tablespoons orange juice, 1 tablespoon white sugar, ¼ teaspoon vanilla extract",Nobody's Strawberry Watermelon Shakedown,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/201977/nobodys-strawberry-watermelon-shakedown/,"['strawberry', 'watermelon', 'cream', 'yogurt', 'orange', 'sugar', 'vanilla']",veg,"['strawberry', 'watermelon', 'cream', 'yogurt', 'orange', 'sugar', 'vanilla']"
280.0,,"1. Blend almond milk, bananas, pumpkin, dates, protein powder, vanilla extract, nutmeg, cinnamon, cloves, and ginger together in a blender until smooth.","1 cup unsweetened almond milk, 2 bananas, sliced and frozen, ½ cup canned pumpkin, 2 dates, pitted, 1 scoop vanilla protein powder, ½ teaspoon vanilla extract, 1 pinch ground nutmeg, 1 pinch ground cinnamon, 1 pinch ground cloves, 1 pinch ground ginger",Pumpkin Spice Protein Drink,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/237690/pumpkin-spice-protein-drink/,"['almond', 'milk', 'banana', 'pumpkin', 'date', 'vanilla', 'vanilla', 'nutmeg', 'cinnamon', 'clove', 'ginger']",veg,"['almond', 'milk', 'banana', 'pumpkin', 'date', 'vanilla', 'vanilla', 'nutmeg', 'cinnamon', 'clove', 'ginger']"
255.0,,"1. Place mango, milk, honey, and ice cubes into a blender. Cover and blend until smooth. Serve immediately.","1 mango - peeled, seeded and diced, 1 ½ cups milk, 3 tablespoons honey, 1 cup ice cubes",Licuado de Mango,10 mins,3.5,10 mins,https://www.allrecipes.com/recipe/107712/licuado-de-mango/,"['mango', 'milk', 'honey', 'ice']",veg,"['mango', 'milk', 'honey', 'ice']"
206.0,,"1. Blend ice cubes, raspberries, orange juice, banana, yogurt, and honey in a blender until smooth.","1 ½ cups ice cubes, 1 cup fresh raspberries, 1 cup orange juice, 1 banana, cut into chunks, ½ cup vanilla fat-free yogurt, 1 teaspoon honey, or to taste",Raspberry-OJ-Banana Smoothie,5 mins,5.0,5 mins,https://www.allrecipes.com/recipe/233229/raspberry-oj-banana-smoothie/,"['ice', 'raspberry', 'orange', 'banana', 'vanilla', 'yogurt', 'honey']",veg,"['ice', 'raspberry', 'orange', 'banana', 'vanilla', 'yogurt', 'honey']"
572.0,,"1. Blend coconut milk, banana, peanut butter, and honey in a blender until smooth, about 1 minute. Add ice and blend again until the ice is crushed, 2 to 3 minutes.","1 cup vanilla-flavored cultured coconut milk, 1 banana, sliced, 2 tablespoons peanut butter, 1 ½ tablespoons honey, ¼ cup ice, or as desired",Dairy-Free Peanut Butter and Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/232485/dairy-free-peanut-butter-and-banana-smoothie/,"['coconut', 'milk', 'banana', 'peanut', 'butter', 'honey', 'ice']",veg,"['coconut', 'milk', 'banana', 'peanut', 'butter', 'honey', 'ice']"
